"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MOZ","Mozambique","2020","2020",66.78437,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","THA","Thailand","2018","2018",34.12875,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SRB","Serbia","2019","2019",88.78526,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","GTM","Guatemala","2018","2018",57.31125,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","CHL","Chile","2017","2017",54.10092,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SLE","Sierra Leone","2022","2022",52.85613,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SOM","Somalia","2022","2022",61.41287,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SSD","South Sudan","2018","2018",55.97541,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40656","Oceania (excluding Australia and New Zealand)","2017","2017",53.75326,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40656","Oceania (excluding Australia and New Zealand)","2018","2018",53.78738,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40656","Oceania (excluding Australia and New Zealand)","2019","2019",53.8223,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40656","Oceania (excluding Australia and New Zealand)","2020","2020",53.86423,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40656","Oceania (excluding Australia and New Zealand)","2021","2021",53.90746,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MWI","Malawi","2022","2022",44.14773,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","MDG","Madagascar","2018","2018",53.56089,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","IND","India","2022","2022",67.06491,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","PRT","Portugal","2021","2021",43.01507,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","AFG","Afghanistan","2021","2021",61.00329,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","GIN","Guinea","2018","2018",67.19625,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","GUY","Guyana","2022","2022",53.71365,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MUS","Mauritius","2021","2021",30.3313,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2017","2017",57.73337,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2018","2018",57.9764,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2019","2019",61.94416,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2020","2020",61.22353,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2021","2021",60.65472,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40616","Southern Asia","2022","2022",60.03862,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","EGY","Egypt","2017","2017",54.25023,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","EGY","Egypt","2022","2022",52.02172,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2017","2017",51.78575,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2018","2018",52.80934,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2019","2019",48.45229,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2020","2020",46.23568,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2021","2021",44.20358,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40530","Central and Eastern Europe","2022","2022",44.10714,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BOL","Bolivia (Plurinational State of)","2020","2020",65.6412,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","CYP","Cyprus","2021","2021",67.07218,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","VEN","Venezuela (Bolivarian Republic of)","2022","2022",33.93759,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PHL","Philippines","2019","2019",40.88439,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","CIV","Côte d'Ivoire","2019","2019",83.86554,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","OMN","Oman","2022","2022",47.68152,"+","National Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BRA","Brazil","2017","2017",50.02799,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BRA","Brazil","2018","2018",49.77547,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BRA","Brazil","2022","2022",49.15373,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PER","Peru","2017","2017",66.09627,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PER","Peru","2018","2018",58.98843,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PER","Peru","2020","2020",52.98969,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SGP","Singapore","2017","2017",76.48565,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SGP","Singapore","2018","2018",76.32601,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SGP","Singapore","2019","2019",76.20028,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SGP","Singapore","2020","2020",72.23503,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","JOR","Jordan","2021","2021",56.87244,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LTU","Lithuania","2021","2021",43.79793,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PAN","Panama","2018","2018",56.29254,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","PAN","Panama","2019","2019",54.96379,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BEN","Benin","2022","2022",60.49378,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","MNG","Mongolia","2020","2020",39.07994,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","NAM","Namibia","2021","2021",38.52466,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","BLR","Belarus","2019","2019",37.33339,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PAK","Pakistan","2017","2017",49.9333,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PAK","Pakistan","2018","2018",57.28668,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PAK","Pakistan","2019","2019",53.91348,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","LVA","Latvia","2021","2021",36.3024,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","STP","Sao Tome and Principe","2022","2022",71.94604,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","MLI","Mali","2018","2018",63.4061,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","MLI","Mali","2020","2020",62.01401,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","IND","India","2022","2022",61.24413,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","LBN","Lebanon","2019","2019",69.97558,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","BFA","Burkina Faso","2018","2018",57.36246,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","BFA","Burkina Faso","2019","2019",54.71214,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ECU","Ecuador","2017","2017",32.50126,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ECU","Ecuador","2020","2020",37.28481,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ECU","Ecuador","2021","2021",27.2673,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ECU","Ecuador","2022","2022",39.28298,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SLV","El Salvador","2017","2017",62.28798,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SLV","El Salvador","2018","2018",62.49333,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SLV","El Salvador","2019","2019",62.88657,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","SLV","El Salvador","2020","2020",61.67895,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","RWA","Rwanda","2018","2018",59.95384,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","RWA","Rwanda","2021","2021",57.72507,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","COM","Comoros","2022","2022",46.82798,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","STP","Sao Tome and Principe","2022","2022",45.29063,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","SLV","El Salvador","2017","2017",66.77327,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","SLV","El Salvador","2018","2018",67.83194,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","SLV","El Salvador","2019","2019",69.35749,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","SLV","El Salvador","2020","2020",68.2835,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","AZE","Azerbaijan","2017","2017",68.89189,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","AZE","Azerbaijan","2019","2019",69.1871,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","RWA","Rwanda","2018","2018",41.90415,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","IRN","Iran (Islamic Republic of)","2022","2022",68.12396,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2017","2017",63.9135,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2018","2018",63.79752,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2019","2019",63.45995,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2020","2020",63.60324,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2021","2021",63.71349,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40535","South and West Asia","2022","2022",63.449,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","TGO","Togo","2019","2019",69.36162,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","COL","Colombia","2018","2018",48.73935,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","COL","Colombia","2019","2019",48.71932,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","COL","Colombia","2020","2020",48.27507,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PSE","Palestine","2017","2017",42.53351,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PSE","Palestine","2018","2018",42.8828,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","PSE","Palestine","2019","2019",50.35517,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","MOZ","Mozambique","2017","2017",69.96031,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","MOZ","Mozambique","2020","2020",70.20787,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","CHL","Chile","2017","2017",48.5999,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40611","Eastern Asia","2017","2017",73.48218,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40611","Eastern Asia","2018","2018",73.42656,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40611","Eastern Asia","2019","2019",73.85159,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40611","Eastern Asia","2020","2020",73.2751,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40611","Eastern Asia","2021","2021",73.31715,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","SRB","Serbia","2019","2019",81.6516,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ESP","Spain","2018","2018",66.59815,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","ESP","Spain","2020","2020",66.30659,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","IDN","Indonesia","2018","2018",72.69861,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","IDN","Indonesia","2020","2020",70.75396,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2017","2017",48.69129,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2018","2018",46.97761,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2019","2019",44.9761,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2020","2020",44.14836,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2021","2021",43.52451,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40619","Eastern and South-Eastern Asia","2022","2022",42.73442,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MLI","Mali","2018","2018",56.60486,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MLI","Mali","2020","2020",57.19566,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2017","2017",47.11064,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2018","2018",47.03667,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2019","2019",46.95064,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2020","2020",46.86825,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2021","2021",46.79018,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40344","Small Island Developing States","2022","2022",46.70012,"‡","UIS Estimation"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","GEO","Georgia","2022","2022",,"n","Magnitude nil or negligible"
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ZAF","South Africa","2017","2017",36.9045,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ZAF","South Africa","2019","2019",33.49566,,
"ILLPOPF_AG15T24_URB","Illiterate youth population, 15-24 years, urban, % female","ZAF","South Africa","2021","2021",42.08855,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","NGA","Nigeria","2018","2018",61.94161,"‡","UIS Estimation"
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","KWT","Kuwait","2017","2017",38.69641,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","KWT","Kuwait","2018","2018",37.25486,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","PAN","Panama","2018","2018",57.36292,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","PAN","Panama","2019","2019",58.07949,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MEX","Mexico","2017","2017",47.48009,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MEX","Mexico","2018","2018",44.80358,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","MEX","Mexico","2020","2020",45.01958,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2017","2017",54.4156,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2018","2018",54.67836,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2019","2019",54.26024,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2020","2020",54.14682,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2021","2021",53.92427,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40330","Landlocked Developing Countries","2022","2022",53.69994,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BLR","Belarus","2019","2019",38.77521,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MDA","Republic of Moldova","2021","2021",65.59335,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2017","2017",50.23402,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2018","2018",48.65371,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2019","2019",48.392,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2020","2020",48.46163,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2021","2021",48.21175,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40505","Central Asia","2022","2022",44.99095,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SLV","El Salvador","2017","2017",44.56155,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SLV","El Salvador","2018","2018",42.90639,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SLV","El Salvador","2019","2019",38.19456,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","SLV","El Salvador","2020","2020",41.8251,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","AFG","Afghanistan","2021","2021",61.74648,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PAK","Pakistan","2017","2017",65.70963,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PAK","Pakistan","2018","2018",64.28832,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","PAK","Pakistan","2019","2019",64.47334,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BDI","Burundi","2017","2017",61.56235,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","BDI","Burundi","2022","2022",53.13675,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","VNM","Viet Nam","2019","2019",52.0884,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PSE","Palestine","2017","2017",78.84418,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PSE","Palestine","2018","2018",81.78348,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PSE","Palestine","2019","2019",80.90635,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","CHL","Chile","2017","2017",46.17704,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","BRA","Brazil","2017","2017",54.0245,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","BRA","Brazil","2018","2018",53.85538,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2017","2017",63.38227,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2018","2018",63.13573,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2019","2019",63.01947,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2020","2020",62.91845,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2021","2021",62.92239,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40675","World","2022","2022",62.74383,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","MRT","Mauritania","2021","2021",59.42882,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","COD","Democratic Republic of the Congo","2022","2022",61.3968,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","TCD","Chad","2022","2022",53.66741,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ECU","Ecuador","2017","2017",47.41144,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ECU","Ecuador","2020","2020",36.19445,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ECU","Ecuador","2021","2021",16.95876,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","ECU","Ecuador","2022","2022",46.96029,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","KEN","Kenya","2022","2022",46.98863,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","IRQ","Iraq","2017","2017",59.9632,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","PAN","Panama","2018","2018",61.2428,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","PAN","Panama","2019","2019",50.1109,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","AZE","Azerbaijan","2017","2017",80.81734,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","AZE","Azerbaijan","2019","2019",80.78624,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","GMB","Gambia","2022","2022",39.4724,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2017","2017",54.67831,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2018","2018",54.44624,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2019","2019",54.4666,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2020","2020",54.73381,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2021","2021",54.44843,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40520","Latin America and the Caribbean","2022","2022",54.41951,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2017","2017",66.43991,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2018","2018",66.5136,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2019","2019",66.72707,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2020","2020",67.29194,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2021","2021",67.48404,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","40612","Central Asia","2022","2022",67.28194,"‡","UIS Estimation"
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BGD","Bangladesh","2017","2017",55.91941,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BGD","Bangladesh","2018","2018",56.02986,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BGD","Bangladesh","2019","2019",56.23204,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","BGD","Bangladesh","2020","2020",56.64782,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PRY","Paraguay","2018","2018",52.98648,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PRY","Paraguay","2019","2019",51.93462,,
"ILLPOPF_AG15T99_RUR","Adult illiterate population, 15+ years, rural, % female","PRY","Paraguay","2020","2020",49.17509,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","HND","Honduras","2018","2018",57.1466,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","HND","Honduras","2019","2019",54.04182,,
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","GTM","Guatemala","2018","2018",65.04405,,
"ILLPOPF_AG15T99","Adult illiterate population, 15+ years, % female","POL","Poland","2021","2021",52.17631,"‡","UIS Estimation"
"ILLPOPF_AG15T99_URB","Adult illiterate population, 15+ years, urban, % female","VNM","Viet Nam","2019","2019",64.24908,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2017","2017",45.66255,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2018","2018",49.40816,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2019","2019",49.61224,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2020","2020",49.55478,,
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2021","2021",49.11312,"‡","UIS Estimation"
"ILLPOPF_AG15T24","Youth illiterate population, 15-24 years, % female","40043","Upper middle income countries","2022","2022",49.03128,"‡","UIS Estimation"
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","COL","Colombia","2018","2018",42.51975,,
"ILLPOPF_AG15T24_RUR","Illiterate youth population, 15-24 years, rural, % female","COL","Colombia","2019","2019",37.19056,,
